votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic
80.0,263.0,12,0,6,2023,True,248,31,3,1,277054.0,1552.0,6,False,True,Developer Tools,0,0.0,0,0.0,True
143.0,0.0,6,1,3,2023,True,194,51,3,1,199404.0,2547.0,4,True,True,Android,0,0.9,27,1.9,True
20.0,1.0,16,5,5,2023,False,245,44,4,1,132317.0,1165.0,1,False,True,Other,0,0.0,1,0.0,True
86.0,9.0,8,3,1,2023,True,140,53,3,1,598.0,1962.0,7,True,True,iOS,0,0.0,0,0.0,False
194.0,40.0,7,6,6,2026,False,473,59,3,1,5478.0,29450.0,5,True,False,Productivity,6,0.0,1,2.0,True
1.0,0.0,7,4,3,2026,True,269,37,3,1,3125.0,1419.0,5,False,True,Marketing,0,0.0,8,0.0,True
200.0,44.0,7,3,7,2026,True,387,57,3,2,3672.0,27493.0,8,True,False,iOS,0,0.0,3,188.7,True
74.0,0.0,7,4,7,2023,True,275,39,3,1,5.0,1364.0,4,False,False,Web App,0,0.0,0,2.6,True
147.0,6.0,7,6,7,2023,False,245,31,3,3,5.0,1671.0,4,False,False,Other,0,0.0,10,2.7,True
477.0,72.0,7,2,7,2026,True,61,60,3,8,5.0,8531.0,6,True,False,Productivity,2,200.7,31,394.7,True
84.0,7.0,7,4,7,2023,True,253,27,3,1,310.0,2648.0,2,False,True,Artificial Intelligence,0,0.0,0,0.0,False
5.0,1.0,19,3,1,2023,False,124,32,3,0,106.0,1097.0,2,False,False,Fintech,0,0.0,0,0.0,False
7.0,0.0,7,4,7,2023,True,258,36,3,1,1498.0,2718.0,1,False,True,Hiring,0,1.0,548,0.0,True
14.0,0.0,8,0,7,2023,False,215,25,3,0,21256.0,2806.0,3,False,True,Developer Tools,0,0.0,279,3.4,True
1.0,1.0,7,3,3,2023,False,206,10,1,1,62221.0,3373.0,2,False,True,Android,0,0.0,0,0.6,True
593.0,12.0,1,3,6,2026,True,80,60,3,2,1378.0,11135.0,8,True,False,API,2,189.9,0,0.7,True
125.0,22.0,0,4,5,2026,True,343,59,3,1,144.0,2130.0,7,False,False,Developer Tools,0,0.0,0,0.0,False
138.0,44.0,17,4,7,2023,True,87,53,5,1,2881.0,546.0,6,False,False,SaaS,0,0.0,0,202.0,True
127.0,1.0,7,3,3,2023,True,235,46,1,1,143585.0,2369.0,12,False,False,Chrome Extensions,0,0.2,0,0.0,True
144.0,67.0,7,6,6,2026,True,68,44,3,3,4812.0,8263.0,9,False,False,Productivity,2,29.8,6,1.8,True
112.0,11.0,7,6,4,2023,True,147,42,3,1,544.0,747.0,3,False,False,Email,0,0.0,0,0.0,False
130.0,0.0,20,1,1,2023,False,250,47,3,1,5.0,3044.0,3,True,True,Productivity,0,0.0,17,3.7,True
269.0,10.0,7,2,9,2023,True,66,46,3,1,421.0,526.0,8,True,False,Productivity,0,0.0,0,0.0,True
130.0,4.0,7,1,7,2026,True,57,27,3,1,5.0,1697.0,6,True,False,Productivity,0,0.0,0,3.6,True
457.0,38.0,7,6,7,2023,True,109,31,1,1,5.0,2947.0,6,True,False,Chrome Extensions,0,0.0,3,0.5,True
195.0,4.0,7,4,7,2023,True,263,25,2,3,68529.0,1015.0,8,False,False,Productivity,0,0.0,6,0.5,True
168.0,4.0,0,4,5,2026,False,228,55,3,1,5.0,5573.0,9,True,False,Developer Tools,0,0.0,0,0.0,True
135.0,38.0,7,0,5,2023,True,257,28,3,3,10157.0,648.0,6,True,False,Other,0,0.0,0,166.3,True
118.0,3.0,12,3,7,2023,False,273,58,2,3,265.0,2626.0,3,True,True,API,0,0.0,0,164.7,True
2.0,1.0,7,0,7,2023,False,278,37,3,1,5123.0,727.0,6,False,True,Productivity,0,0.0,0,140.8,True
343.0,0.0,13,1,3,2023,False,248,38,3,1,84552.0,1221.0,3,False,True,Social Media,0,0.6,2,4.8,True
1.0,0.0,23,5,3,2023,False,251,59,4,1,2891.0,455.0,1,True,True,Other,0,0.5,0,0.0,True
125.0,18.0,7,1,3,2026,True,63,41,3,5,582.0,4125.0,6,True,False,Other,0,0.0,0,0.0,True
74.0,0.0,16,4,3,2023,True,176,34,3,1,48073.0,493.0,2,False,True,Marketing,0,0.0,0,0.9,True
537.0,92.0,8,4,1,2023,True,136,57,2,2,16842.0,644.0,2,False,False,Productivity,0,0.0,98,262.3775510204082,False
95.0,2.0,7,1,7,2023,True,246,58,3,1,171.0,4494.0,6,False,True,Design Tools,0,0.0,13,5.3,True
115.0,0.0,7,4,3,2023,False,257,31,3,1,319.0,445.0,1,False,False,Android,0,0.0,1836,1.0,True
241.0,49.0,7,5,6,2026,True,250,58,2,1,5.0,510.0,5,True,False,Other,0,0.0,8,0.0,True
5.0,1.0,16,6,5,2023,False,229,57,3,1,269.0,1768.0,3,False,True,Design Tools,1,4.0,1,4.0,False
54.0,2.0,7,3,7,2023,False,180,55,2,1,128.0,10000.0,6,True,True,API,0,0.0,14,0.0,True
4.0,0.0,15,4,7,2023,False,219,57,3,0,5.0,1061.0,9,False,True,Other,0,0.0,0,0.5,True
22.0,0.0,7,0,7,2023,False,272,23,2,0,571.0,968.0,3,False,True,Developer Tools,0,0.0,0,0.0,True
147.0,3.0,7,4,7,2026,False,57,59,3,4,5.0,807.0,9,True,False,Other,0,0.0,763,183.1,True
483.0,92.0,7,0,5,2026,True,317,57,3,2,1521.0,8461.0,6,True,False,Social Media,0,1.4,2040,0.0,True
2.0,0.0,19,4,5,2023,False,207,13,3,1,521.0,191.0,3,False,True,Productivity,0,0.0,0,0.0,False
13.0,4.0,9,1,7,2023,True,266,30,2,1,5.0,3640.0,3,False,True,Other,0,0.0,0,0.0,True
8.0,0.0,14,4,7,2023,False,265,60,3,1,4884.0,1961.0,3,True,True,Email,0,0.0,7,0.0,True
11.0,0.0,7,3,7,2023,True,197,56,3,1,5.0,304.0,8,True,True,Productivity,0,1.2,3,0.0,True
344.0,67.0,7,1,6,2026,True,59,59,3,3,260.0,248.0,7,True,False,Other,0,0.0,0,0.0,False
2.0,0.0,14,3,1,2023,False,248,60,1,1,90.0,2471.0,1,False,True,Other,0,0.0,0,0.0,False
110.0,1.0,9,4,5,2023,False,248,38,3,0,77361.0,2203.0,3,False,False,Other,0,0.0,1350,0.0,True
247.0,61.0,7,6,3,2023,True,349,28,3,1,5.0,1432.0,9,False,False,Chrome Extensions,0,0.0,0,0.8,True
89.0,167.0,7,1,7,2026,False,61,57,3,3,5.0,3116.0,6,True,False,Other,0,0.0,0,0.6,True
128.0,0.0,7,3,1,2023,False,425,59,2,1,1803.0,1167.0,9,True,False,Other,0,0.0,3,188.4,True
152.0,52.0,7,2,7,2026,True,494,45,3,1,5.0,2369.0,6,True,False,Productivity,0,0.0,0,2.3,True
171.0,3.0,7,0,6,2026,False,221,59,3,1,5.0,3986.0,8,True,False,Email,0,0.0,0,0.0,True
14.0,1.0,21,0,3,2023,False,225,37,2,1,5.0,543.0,1,True,True,Writing,0,0.2,0,1.8,True
148.0,24.0,7,2,6,2026,True,62,35,3,3,5.0,1051.0,6,True,False,Marketing,0,215.5,27,290.3,True
141.0,18.0,7,3,6,2023,True,205,41,3,1,5.0,1154.0,6,True,False,Design Tools,0,0.0,575,0.0,True
3.0,0.0,18,3,1,2023,False,162,54,4,1,544.0,4295.0,6,True,True,Android,0,0.0,0,0.0,False
120.0,9.0,7,4,7,2023,True,203,24,3,2,1530.0,545.0,6,False,False,Other,0,1.5,10,0.1,True
66.0,20.0,7,2,6,2023,True,57,41,3,1,181994.0,3077.0,6,False,False,Writing,0,0.0,26,1.9,True
20.0,1.0,7,3,7,2023,True,27,52,1,1,5.0,2481.0,4,False,True,Productivity,0,1.7,2,0.0,True
4.0,2.0,8,3,3,2023,False,268,45,2,1,5.0,3306.0,2,False,True,Productivity,0,0.0,14,2.0,True
109.0,1.0,7,2,5,2025,False,43,37,3,1,133252.0,1734.0,5,True,False,Marketing,0,0.0,247,0.3,True
77.0,3.0,8,3,1,2023,True,203,27,3,1,203.0,2647.0,9,False,True,Open Source,0,0.0,0,0.0,False
103.0,11.0,0,1,6,2026,True,214,47,3,1,8.0,486.0,5,False,False,Developer Tools,0,0.0,0,0.0,False
111.0,11.0,13,4,7,2026,True,228,58,3,3,5.0,635.0,2,False,False,API,0,0.0,15,194.8,True
200.0,29.0,7,4,6,2026,True,443,59,3,1,4695.0,6253.0,6,True,False,API,1,272.4,0,0.0,True
21.0,7.0,7,5,5,2023,False,250,58,3,1,1108.0,3009.0,3,False,True,Education,0,0.0,0,0.0,False
143.0,9.0,7,0,7,2026,False,57,53,3,3,5.0,3233.0,6,False,False,Other,0,0.0,18,0.4,True
8.0,0.0,2,6,5,2023,False,134,22,3,1,315.0,538.0,3,False,True,Other,0,0.0,0,0.0,False
123.0,66.0,7,1,5,2026,True,481,51,3,3,1018.0,1585.0,4,True,False,Open Source,0,0.0,0,0.9,True
148.0,10.0,7,4,3,2023,False,269,43,3,1,2539.0,4972.0,6,True,False,Education,0,0.8,22,2.7,True
140.0,57.0,9,6,6,2026,True,67,58,3,1,5.0,12707.0,8,True,False,Productivity,0,0.0,17,5.5,True
3.0,0.0,2,1,3,2023,False,135,38,2,0,1382.0,2513.0,9,False,False,Other,0,0.0,0,0.0,False
182.0,130.0,7,3,6,2026,True,37,32,3,2,1327.0,1044.0,6,True,False,Design Tools,2,360.4,10,225.7,True
25.0,0.0,20,3,3,2024,True,288,48,4,1,65545.0,553.0,2,True,True,Marketing,0,0.0,0,3.9,True
9.0,1.0,7,1,7,2023,False,245,53,3,1,81352.0,3848.0,7,False,True,Chrome Extensions,0,0.0,17,0.0,True
254.0,137.0,7,1,7,2026,True,49,49,3,3,623.0,3395.0,7,True,False,Other,1,12.0,1,12.0,False
2.0,0.0,7,4,1,2023,True,244,42,3,1,1803.0,5412.0,3,False,True,Other,0,0.0,281,0.0,True
14.0,0.0,7,3,3,2023,True,234,52,2,0,5.0,1376.0,1,True,True,Android,0,0.0,4,0.0,True
9.0,3.0,7,6,6,2026,False,35,35,3,3,814.0,1781.0,6,False,True,Other,0,0.0,0,0.0,False
130.0,22.0,7,3,5,2023,False,69,60,3,3,5.0,2909.0,8,False,False,Writing,0,0.0,0,2.2,True
224.0,6.0,7,0,7,2023,True,116,60,3,1,26017.0,878.0,4,False,False,iOS,0,0.0,15,0.0,True
12.0,2.0,7,1,3,2023,True,217,46,1,1,863.0,625.0,7,False,True,Design Tools,0,0.0,1286,0.0,True
3.0,0.0,7,6,7,2023,False,243,58,3,1,270.0,2993.0,2,True,True,iOS,0,2.0,25,4.7,True
529.0,31.0,7,0,6,2026,True,57,59,3,1,744.0,12551.0,6,True,False,Productivity,1,151.9,3431,195.6,True
117.0,0.0,10,0,7,2023,False,141,27,3,7,5.0,1999.0,6,False,True,Health & Fitness,0,0.0,0,0.0,True
2.0,2.0,11,3,3,2023,True,274,32,1,1,535.0,433.0,3,False,True,Android,0,0.0,7,1.5,True
2.0,0.0,7,1,3,2023,False,237,40,2,0,333.0,3315.0,1,False,False,Marketing,0,0.0,0,0.0,False
77.0,8.0,7,1,3,2023,True,239,49,3,1,183.0,313.0,3,True,True,Other,0,0.0,0,0.0,False
82.0,9.0,7,5,5,2023,True,207,53,3,1,341.0,587.0,7,False,True,Other,0,0.0,0,0.0,False
120.0,32.0,7,3,8,2026,True,49,45,3,8,6072.0,183.0,9,False,False,Productivity,0,0.0,6,0.2,True
81.0,4.0,7,4,5,2023,True,247,56,3,1,604.0,292.0,4,False,True,Other,0,0.0,0,0.0,False
161.0,25.0,7,3,7,2026,True,33,33,3,1,1188.0,4779.0,7,True,True,Other,1,62.0,1,62.0,False
177.0,177.0,7,4,7,2023,True,166,49,3,2,94455.0,1834.0,4,True,False,Other,0,0.0,618,206.69741100323623,False
323.0,6.0,7,2,7,2026,True,60,59,3,3,5.0,428.0,6,True,False,Other,0,0.0,348,0.0,True
164.0,45.0,7,1,7,2026,True,49,49,3,2,2503.0,5825.0,4,False,False,Developer Tools,3,220.33333333333337,3,220.33333333333337,False
11.0,1.0,23,4,5,2023,False,255,59,3,1,5.0,1678.0,6,False,False,Analytics,0,0.0,556,170.6,True
710.0,8.0,7,0,3,2023,True,207,49,3,1,5.0,10.0,8,True,False,Other,0,0.0,0,0.0,True
20.0,0.0,7,5,5,2023,True,239,46,1,1,5.0,677.0,3,True,True,Productivity,0,0.0,25,0.0,True
235.0,7.0,4,4,7,2023,True,255,44,3,5,252215.0,2317.0,7,False,True,Design Tools,0,0.0,0,202.5,True
16.0,0.0,7,3,1,2023,True,245,60,1,0,55597.0,4606.0,1,False,True,Fintech,0,0.0,18,2.7,True
9.0,0.0,7,3,3,2023,False,241,46,2,1,5.0,4951.0,3,True,False,Artificial Intelligence,0,0.1,0,191.7,True
251.0,60.0,7,3,7,2026,True,237,36,3,1,5.0,1994.0,6,False,False,Hiring,0,0.0,1220,208.5,True
317.0,39.0,0,1,6,2026,True,363,52,3,1,3931.0,9701.0,6,True,False,Other,10,267.3,10,267.3,False
30.0,0.0,20,0,5,2023,False,235,33,2,1,2445.0,2591.0,4,True,True,Other,0,0.0,0,0.0,True
113.0,13.0,0,0,6,2026,True,299,17,3,1,231.0,503.0,7,True,False,Design Tools,0,0.0,0,0.0,False
18.0,1.0,0,6,5,2026,False,123,57,3,1,8866.0,24983.0,5,True,False,Other,39,352.2307692307692,39,352.2307692307692,False
273.0,12.0,7,2,7,2026,True,65,60,3,2,3156.0,1262.0,7,False,False,Chrome Extensions,0,0.0,3215,0.0,True
2.0,1.0,7,4,7,2023,True,226,54,2,1,1960.0,370.0,5,True,True,SaaS,0,0.0,0,4.4,True
278.0,39.0,7,2,6,2026,True,52,52,3,1,71.0,1380.0,7,True,False,Other,0,0.0,0,0.0,False
93.0,4.0,14,1,7,2023,False,403,50,1,1,5.0,5160.0,3,True,True,Developer Tools,0,0.0,0,0.0,True
160.0,0.0,7,2,7,2026,True,43,37,3,2,5.0,835.0,7,True,False,Productivity,0,0.0,2,1.6,True
139.0,21.0,8,6,5,2026,False,475,60,3,1,9635.0,24827.0,5,True,False,Other,41,335.8292682926829,41,335.8292682926829,False
121.0,0.0,7,4,3,2023,False,249,29,3,1,3536.0,1237.0,2,True,True,API,0,0.0,0,0.0,True
5.0,0.0,16,3,5,2023,False,256,25,3,1,5.0,2080.0,8,False,False,Web App,0,0.0,1441,0.0,True
103.0,18.0,7,5,7,2025,False,264,48,3,3,5.0,617.0,4,True,False,Other,0,0.0,25,2.1,True
530.0,19.0,7,6,5,2026,True,71,60,3,1,469.0,922.0,5,True,False,Analytics,1,0.0,0,1.5,True
5.0,0.0,7,3,3,2023,False,168,46,3,1,5.0,3374.0,3,False,True,Open Source,0,0.0,4,0.0,True
227.0,0.0,7,4,3,2023,True,283,60,3,1,1105.0,1942.0,5,False,False,Mac,0,0.0,16,7.4,True
506.0,23.0,7,6,7,2026,True,67,54,3,1,5.0,16463.0,8,True,False,Productivity,11,137.5,6,227.8,True
9.0,0.0,16,3,7,2023,False,57,58,3,1,5.0,932.0,3,False,True,Other,0,0.0,0,2.2,True
171.0,22.0,7,0,9,2026,True,221,49,3,1,5.0,4564.0,6,False,False,Productivity,0,0.0,0,3.2,True
3.0,0.0,12,5,7,2023,False,239,36,3,1,5.0,1187.0,4,True,True,Design Tools,0,0.0,22,0.0,True
158.0,7.0,7,1,7,2026,True,71,49,3,1,2355.0,918.0,9,True,False,Other,0,0.0,0,335.1,True
18.0,2.0,9,4,5,2023,False,240,29,3,1,687.0,811.0,2,False,True,Developer Tools,0,0.0,0,0.0,True
153.0,0.0,7,6,3,2023,True,243,44,3,1,5.0,5189.0,3,False,True,Education,0,0.0,299,3.5,True
131.0,60.0,7,6,7,2026,True,49,29,3,1,3441.0,8086.0,6,True,False,Other,0,0.0,29,200.7,True
153.0,41.0,11,0,5,2023,False,223,60,3,1,5.0,893.0,6,True,True,Other,0,0.0,6,206.0,True
1.0,0.0,9,1,5,2023,False,374,45,3,1,5545.0,421.0,1,True,True,Health & Fitness,0,0.0,0,0.6,True
3.0,0.0,0,4,1,2023,False,256,55,3,1,471.0,3583.0,3,False,True,API,0,0.0,0,0.0,False
158.0,49.0,7,3,7,2026,True,39,51,3,1,5.0,2568.0,6,True,False,Other,8,0.0,389,2.1,True
108.0,95.0,7,1,4,2026,True,56,54,3,1,199.0,26441.0,6,True,False,Developer Tools,0,0.0,3,0.0,True
134.0,0.0,7,4,5,2023,True,256,38,3,1,749.0,719.0,6,False,True,Productivity,0,0.0,13,202.8,True
102.0,10.0,7,0,7,2026,True,245,49,3,1,142806.0,5355.0,8,True,False,Web App,0,0.0,17,0.0,True
20.0,0.0,7,4,7,2023,False,234,40,4,1,5.0,687.0,3,False,True,Health & Fitness,0,0.0,24,192.9,True
1.0,0.0,8,5,5,2023,False,267,34,3,1,5.0,1737.0,2,False,True,iOS,0,0.0,2,0.0,True
18.0,2.0,7,2,7,2023,True,207,34,3,1,1263.0,297.0,3,False,False,Other,0,0.0,397,0.0,True
263.0,12.0,7,2,6,2026,False,78,49,3,1,1219.0,5280.0,9,True,False,Productivity,0,0.0,15,277.7,True
272.0,70.0,0,2,7,2023,True,202,46,3,2,2603.0,5341.0,4,True,False,Design Tools,9,0.7,11,0.0,True
29.0,1.0,15,3,5,2023,False,231,35,3,1,255.0,10.0,0,False,True,Web App,0,0.0,9,0.5,True
70.0,1.0,7,4,5,2023,True,43,29,3,3,51713.0,23875.0,3,True,False,Mac,0,2.1,23,1.5,True
193.0,12.0,7,6,7,2026,True,52,50,3,2,1794.0,4431.0,7,False,False,Other,0,0.0,1307,314.3,True
249.0,284.0,7,3,7,2023,True,238,39,3,5,300460.0,7771.0,6,True,False,SaaS,11,163.45454545454547,1984,208.45362903225808,False
25.0,0.0,7,3,3,2023,True,42,53,1,3,5.0,2739.0,5,False,True,Other,0,0.0,0,0.0,True
41.0,11.0,7,4,7,2023,False,55,60,3,1,6350.0,1065.0,8,True,False,Other,0,3.8,0,0.0,True
148.0,8.0,7,5,7,2023,False,263,21,3,1,5.0,3898.0,5,True,True,Marketing,0,0.0,0,1.4,True
100.0,0.0,7,1,5,2026,True,78,31,3,3,5.0,5420.0,6,False,False,Design Tools,12,0.0,13,0.4,True
195.0,131.0,7,1,5,2026,False,208,41,3,1,5.0,2933.0,4,True,False,Other,0,0.0,0,0.0,True
140.0,42.0,7,6,7,2026,True,363,48,3,1,5.0,3605.0,8,True,False,Other,0,0.0,0,4.4,True
433.0,45.0,7,4,7,2026,True,54,41,3,1,900.0,3788.0,5,True,False,Productivity,0,0.0,0,0.0,True
119.0,0.0,7,5,5,2023,False,260,38,3,1,244643.0,856.0,4,False,True,Android,0,0.0,2756,3.3,True
71.0,84.0,7,2,7,2026,True,122,55,3,1,5.0,1105.0,6,True,False,Productivity,0,0.0,2,4.7,True
62.0,15.0,7,1,6,2026,False,341,44,3,1,92.0,1981.0,4,True,False,Other,0,0.0,0,0.0,False
220.0,81.0,7,2,7,2026,True,58,58,3,2,170.0,2757.0,5,False,False,Other,0,0.0,0,0.0,False
282.0,41.0,7,3,7,2026,True,51,54,3,3,862.0,5471.0,6,True,False,Mac,0,0.0,2985,0.6,True
120.0,0.0,7,3,7,2023,False,205,44,1,0,5.0,1974.0,4,False,True,Social Media,0,0.0,0,0.0,True
14.0,1.0,7,3,7,2023,False,249,55,2,1,5.0,1067.0,6,True,True,Other,0,0.9,8,0.0,True
5.0,8.0,7,5,7,2026,False,46,46,3,1,60.0,1470.0,6,False,False,Other,0,0.0,0,0.0,False
229.0,99.0,7,5,9,2025,True,61,55,3,1,2142.0,4471.0,5,False,False,Productivity,0,0.0,1106,0.7,True
5.0,0.0,10,4,7,2023,False,252,49,2,1,1303.0,1878.0,3,True,True,Other,0,0.8,21,0.0,True
6.0,0.0,18,1,7,2023,True,254,29,1,0,5.0,2611.0,3,True,False,API,0,0.0,0,0.0,True
105.0,23.0,7,4,7,2025,False,262,24,4,1,1313.0,440.0,2,True,True,Web App,0,75.9,3,194.1,True
8.0,1.0,8,4,1,2023,False,159,45,3,1,125.0,287.0,5,False,True,Productivity,0,0.0,0,0.0,False
649.0,3.0,7,6,6,2023,True,448,52,2,1,1713.0,785.0,8,True,False,API,0,2.6,6,0.0,True
15.0,2.0,7,6,1,2023,False,253,57,3,1,1152.0,2241.0,4,True,False,Other,0,0.3,21,0.2,True
187.0,0.0,7,2,5,2023,False,230,46,3,1,59956.0,4315.0,6,True,True,Design Tools,0,98.5,0,187.7,True
255.0,64.0,7,2,7,2026,True,57,59,3,1,245969.0,28407.0,6,True,False,Productivity,0,250.5,3,349.4,True
686.0,0.0,7,4,7,2026,True,49,49,1,2,111.0,1784.0,5,False,False,Productivity,0,0.0,0,0.0,False
323.0,202.0,8,3,1,2023,True,195,41,3,3,19966.0,603.0,5,False,False,Productivity,0,0.0,114,354.5964912280702,False
9.0,1.0,22,6,5,2023,False,220,59,3,1,786.0,1342.0,3,False,True,API,0,0.0,0,0.0,False
180.0,87.0,7,0,7,2023,True,75,59,3,1,5.0,3906.0,4,False,False,Other,0,0.0,1,0.0,True
167.0,47.0,7,4,7,2026,False,48,58,3,3,314568.0,821.0,7,True,False,Productivity,0,151.6,0,0.0,True
4.0,4.0,7,3,4,2023,True,233,29,3,1,5.0,2186.0,6,False,True,Artificial Intelligence,0,0.0,391,1.5,True
1.0,0.0,13,4,1,2023,True,239,54,5,1,43705.0,961.0,1,False,False,Mac,0,0.0,18,0.7,True
120.0,0.0,7,0,7,2023,False,252,41,2,0,5.0,7190.0,4,False,True,Android,0,0.0,0,0.0,True
87.0,5.0,10,5,1,2023,True,235,59,3,1,161.0,148.0,4,True,True,Chrome Extensions,0,0.0,0,0.0,False
8.0,0.0,14,3,7,2023,True,233,25,2,3,2388.0,819.0,5,False,True,Analytics,0,0.0,0,0.0,True
102.0,2.0,14,3,7,2023,False,250,35,2,1,2707.0,2304.0,3,False,True,Other,0,0.0,0,0.0,True
92.0,17.0,7,4,5,2023,True,203,34,3,2,62409.0,1759.0,4,False,False,Other,0,0.0,403,195.29280397022333,False
668.0,48.0,7,6,5,2026,True,53,49,3,2,5.0,11472.0,8,True,False,Productivity,5,0.0,5,336.4,True
16.0,3.0,7,4,7,2026,False,60,60,3,2,394.0,32.0,5,False,True,Other,0,0.0,0,0.0,False
187.0,27.0,0,2,5,2026,True,339,40,3,1,488.0,2950.0,7,True,False,Other,0,0.0,0,0.0,False
226.0,29.0,7,3,7,2026,True,68,55,3,3,5.0,682.0,4,False,False,SaaS,0,0.0,0,4.9,True
6.0,0.0,9,1,3,2023,False,251,41,3,0,5.0,1605.0,2,False,True,Productivity,0,0.0,0,2.5,True
126.0,0.0,7,5,5,2026,False,358,30,3,1,761.0,870.0,5,False,False,Health & Fitness,0,0.0,0,0.0,True
142.0,14.0,9,3,1,2023,False,266,48,3,6,1580.0,723.0,7,True,False,Design Tools,0,0.0,1,1.1,True
481.0,27.0,7,4,11,2026,True,66,60,3,1,1782.0,26047.0,5,True,False,Productivity,0,273.7,12,211.5,True
144.0,1.0,7,4,7,2023,True,415,54,3,1,5.0,397.0,7,False,False,Other,0,0.0,0,1.8,True
24.0,2.0,7,3,5,2023,False,257,44,2,1,25539.0,6383.0,0,False,True,Other,0,0.0,0,79.8,True
32.0,31.0,7,0,5,2026,True,259,39,3,2,5.0,3037.0,6,False,False,Productivity,0,0.0,0,0.0,True
231.0,43.0,7,5,7,2026,False,40,36,3,1,5.0,1963.0,4,True,False,Other,0,0.0,13,0.0,True
432.0,53.0,7,0,7,2026,False,49,32,4,1,5.0,5218.0,7,True,False,Design Tools,0,0.0,1661,0.0,True
3.0,0.0,7,0,7,2023,False,172,48,1,1,169467.0,1275.0,5,False,True,Productivity,0,0.0,0,0.7,True
7.0,0.0,22,1,1,2023,False,277,26,3,1,5.0,265.0,3,False,True,Design Tools,0,0.0,0,0.0,True
145.0,2.0,7,0,7,2026,True,57,43,3,1,5.0,4206.0,6,True,False,Developer Tools,0,0.0,0,0.0,True
218.0,8.0,1,2,7,2026,True,477,28,3,1,796.0,1213.0,6,False,False,Other,33,76.0,9,337.2,True
94.0,12.0,7,3,5,2023,False,207,49,3,1,1369.0,6690.0,8,False,False,Chrome Extensions,0,2.2,0,1.3,True
136.0,20.0,7,6,7,2023,True,269,38,3,1,255.0,2225.0,5,True,False,Other,0,0.0,0,0.0,True
287.0,23.0,7,3,5,2026,True,50,43,3,3,5298.0,1341.0,5,True,False,Productivity,11,0.0,1,0.0,True
13.0,0.0,22,1,5,2023,False,219,59,3,1,5.0,636.0,2,False,True,Other,0,0.0,12,2.0,True
422.0,0.0,7,3,7,2023,True,50,56,3,0,5.0,2282.0,6,False,True,Health & Fitness,0,0.0,374,3.0,True
788.0,0.0,7,5,6,2026,False,70,36,3,1,5.0,3531.0,5,True,False,Design Tools,0,0.0,0,360.8,True
115.0,120.0,0,4,11,2026,False,74,45,3,1,2505.0,613.0,8,True,False,Productivity,0,0.0,5,0.0,True
139.0,7.0,9,4,1,2024,False,56,33,3,1,5.0,713.0,6,True,False,Developer Tools,0,0.0,0,1.5,True
28.0,0.0,7,3,1,2023,False,59,58,1,1,5.0,2890.0,2,False,True,Other,0,0.0,0,0.0,True
131.0,5.0,7,3,5,2023,False,234,59,2,1,572.0,695.0,6,False,True,Other,0,0.0,0,0.0,True
142.0,12.0,13,2,5,2023,False,71,57,3,1,3775.0,10.0,7,False,False,Design Tools,0,3.4,17,0.0,True
935.0,10.0,7,2,7,2026,True,60,47,3,1,878.0,1329.0,4,True,False,Productivity,0,0.0,17,0.0,True
30.0,0.0,7,6,3,2023,False,183,33,3,1,5.0,1749.0,6,False,False,Analytics,1,0.0,0,0.0,True
1.0,0.0,7,4,1,2023,True,77,56,3,1,5.0,2108.0,4,False,False,Other,0,0.0,21,2.6,True
15.0,1.0,7,0,5,2023,True,249,27,4,1,1526.0,6749.0,3,True,True,Analytics,0,2.1,3652,1.3,True
1.0,0.0,10,3,5,2023,False,261,29,2,1,5.0,2241.0,2,True,True,iOS,0,0.0,0,0.0,True
189.0,156.0,7,3,5,2026,True,29,46,3,3,5.0,1239.0,6,True,False,Productivity,0,331.4,12,5.4,True
142.0,27.0,0,6,6,2026,True,362,59,3,1,642.0,419.0,7,False,False,Productivity,0,0.0,0,0.0,False
279.0,40.0,7,2,7,2026,True,41,59,3,3,5.0,10033.0,6,False,False,Open Source,12,269.0,9,391.9,True
94.0,1.0,7,3,5,2023,False,40,60,3,1,1520.0,1006.0,4,True,False,Other,0,0.0,0,0.0,True
5.0,5.0,18,4,5,2023,False,239,28,3,1,5.0,4599.0,2,False,True,API,0,0.0,7,0.0,True
295.0,15.0,7,5,4,2026,True,239,34,3,3,5.0,3721.0,4,True,False,Education,0,0.0,2,180.0,True
1.0,5.0,7,4,7,2023,True,106,22,3,1,5.0,1838.0,3,False,False,Other,0,0.0,0,2.9,True
58.0,6.0,7,1,7,2023,False,44,38,3,1,5.0,523.0,4,False,False,Other,0,0.0,6,1.9,True
222.0,48.0,7,6,9,2026,True,59,48,3,2,4044.0,5644.0,8,True,False,Other,10,251.4,0,378.6,True
10.0,0.0,21,0,7,2023,False,278,41,3,1,5.0,2455.0,5,False,True,Email,0,0.0,0,0.0,True
8.0,0.0,23,5,5,2023,True,238,38,3,6,114564.0,3517.0,3,False,True,Design Tools,0,0.0,5,0.1,True
126.0,2.0,8,4,3,2023,False,220,21,3,1,5.0,637.0,6,False,True,Developer Tools,0,0.0,0,0.0,True
