votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic,SUCCESS,total_social_reach,log_social_reach,log_maker_followers,log_hunter_followers,log_description_length,log_tagline_length,log_media_count,sin_hour,cos_hour,is_weekend,launch_window,has_video_int,media_x_video,self_launched_int,log_hunter_prev_launches,log_hunter_prev_avg_votes,log_maker_prev_launches,log_maker_prev_avg_votes,primary_topic_grouped
135.0,38.0,7,0,5,2023,True,257,28,3,3,10157.0,648.0,6,True,False,Other,0,0.0,0,166.3,True,1,10805.0,9.28785681440401,9.22601685136119,6.47543271670409,5.552959584921617,3.367295829986474,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,5.119788607992779,Other
118.0,3.0,12,3,7,2023,False,273,58,2,3,265.0,2626.0,3,True,True,API,0,0.0,0,164.7,True,1,2891.0,7.969703583278656,5.583496308781699,7.87359778968554,5.6131281063880705,4.07753744390572,1.3862943611198906,1.2246467991473532e-16,-1.0,0,afternoon,1,3,1,0.0,0.0,0.0,5.1101789244325175,API
2.0,1.0,7,0,7,2023,False,278,37,3,1,5123.0,727.0,6,False,True,Productivity,0,0.0,0,140.8,True,0,5850.0,8.674367865788236,8.541690663016626,6.590301048196686,5.631211781821365,3.6375861597263857,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,4.954417614098027,Productivity
343.0,0.0,13,1,3,2023,False,248,38,3,1,84552.0,1221.0,3,False,True,Social Media,0,0.6,2,4.8,True,1,85773.0,11.359471209250064,11.345133835660592,7.108244139731541,5.517452896464707,3.6635616461296463,1.3862943611198906,-0.2588190451025208,-0.9659258262890683,0,afternoon,0,0,1,0.0,0.4700036292457355,1.0986122886681098,1.7578579175523736,Other
1.0,0.0,23,5,3,2023,False,251,59,4,1,2891.0,455.0,1,True,True,Other,0,0.5,0,0.0,True,0,3346.0,8.115819701211327,7.969703583278656,6.1224928095143865,5.529429087511423,4.0943445622221,0.6931471805599453,-0.25881904510252157,0.9659258262890681,1,evening,1,1,1,0.0,0.4054651081081644,0.0,0.0,Other
125.0,18.0,7,1,3,2026,True,63,41,3,5,582.0,4125.0,6,True,False,Other,0,0.0,0,0.0,True,1,4707.0,8.457018468380168,6.368187186350492,8.325063693631197,4.1588830833596715,3.7376696182833684,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,0.0,Other
74.0,0.0,16,4,3,2023,True,176,34,3,1,48073.0,493.0,2,False,True,Marketing,0,0.0,0,0.9,True,0,48566.0,10.790699566909616,10.780496769408607,6.202535517187923,5.176149732573829,3.5553480614894135,1.0986122886681098,-0.8660254037844384,-0.5000000000000004,0,afternoon,0,0,1,0.0,0.0,0.0,0.6418538861723948,Marketing
537.0,92.0,8,4,1,2023,True,136,57,2,2,16842.0,644.0,2,False,False,Productivity,0,0.0,98,262.3775510204082,False,1,17486.0,9.76921302671366,9.731690419198387,6.4692503167957724,4.919980925828125,4.060443010546419,1.0986122886681098,0.8660254037844387,-0.49999999999999983,0,morning,0,0,0,0.0,0.0,4.59511985013459,5.57358855796414,Productivity
95.0,2.0,7,1,7,2023,True,246,58,3,1,171.0,4494.0,6,False,True,Design Tools,0,0.0,13,5.3,True,0,4665.0,8.448057452581375,5.147494476813453,8.410720946905721,5.5093883366279774,4.07753744390572,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,2.6390573296152584,1.840549633397487,Design Tools
115.0,0.0,7,4,3,2023,False,257,31,3,1,319.0,445.0,1,False,False,Android,0,0.0,1836,1.0,True,1,764.0,6.639875833826536,5.768320995793772,6.100318952020064,5.552959584921617,3.4657359027997265,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,7.515889085215125,0.6931471805599453,Android
241.0,49.0,7,5,6,2026,True,250,58,2,1,5.0,510.0,5,True,False,Other,0,0.0,8,0.0,True,1,515.0,6.246106765481563,1.791759469228055,6.236369590203704,5.5254529391317835,4.07753744390572,1.791759469228055,0.9659258262890683,-0.25881904510252063,1,morning,1,5,0,0.0,0.0,2.1972245773362196,0.0,Other
5.0,1.0,16,6,5,2023,False,229,57,3,1,269.0,1768.0,3,False,True,Design Tools,1,4.0,1,4.0,False,0,2037.0,7.61972421378267,5.598421958998375,7.478169694159785,5.438079308923196,4.060443010546419,1.3862943611198906,-0.8660254037844384,-0.5000000000000004,1,afternoon,0,0,1,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.6094379124341003,Design Tools
54.0,2.0,7,3,7,2023,False,180,55,2,1,128.0,10000.0,6,True,True,API,0,0.0,14,0.0,True,0,10128.0,9.223157875686796,4.859812404361672,9.210440366976517,5.198497031265826,4.02535169073515,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,1,0.0,0.0,2.70805020110221,0.0,API
4.0,0.0,15,4,7,2023,False,219,57,3,0,5.0,1061.0,9,False,True,Other,0,0.0,0,0.5,True,0,1066.0,6.9726062513017535,1.791759469228055,6.967909201801884,5.393627546352362,4.060443010546419,2.302585092994046,-0.7071067811865471,-0.7071067811865479,0,afternoon,0,0,1,0.0,0.0,0.0,0.4054651081081644,Other
22.0,0.0,7,0,7,2023,False,272,23,2,0,571.0,968.0,3,False,True,Developer Tools,0,0.0,0,0.0,True,0,1539.0,7.3395376954076745,6.349138991379798,6.876264611890766,5.60947179518496,3.1780538303479458,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Developer Tools
147.0,3.0,7,4,7,2026,False,57,59,3,4,5.0,807.0,9,True,False,Other,0,0.0,763,183.1,True,1,812.0,6.70073110954781,1.791759469228055,6.694562058521095,4.060443010546419,4.0943445622221,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.0,6.638567789166521,5.215479088239032,Other
483.0,92.0,7,0,5,2026,True,317,57,3,2,1521.0,8461.0,6,True,False,Social Media,0,1.4,2040,0.0,True,1,9982.0,9.208638925336425,7.3277805384216315,9.043340831280013,5.762051382780177,4.060443010546419,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.8754687373538999,7.621195162809845,0.0,Other
2.0,0.0,19,4,5,2023,False,207,13,3,1,521.0,191.0,3,False,True,Productivity,0,0.0,0,0.0,False,0,712.0,6.569481420414296,6.257667587882639,5.2574953720277815,5.337538079701318,2.6390573296152584,1.3862943611198906,-0.9659258262890684,0.2588190451025203,0,evening,0,0,1,0.0,0.0,0.0,0.0,Productivity
13.0,4.0,9,1,7,2023,True,266,30,2,1,5.0,3640.0,3,False,True,Other,0,0.0,0,0.0,True,0,3645.0,8.201385955238608,1.791759469228055,8.200013648175434,5.58724865840025,3.4339872044851463,1.3862943611198906,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
8.0,0.0,14,4,7,2023,False,265,60,3,1,4884.0,1961.0,3,True,True,Email,0,0.0,7,0.0,True,0,6845.0,8.831419819090131,8.493924564476883,7.581719640125308,5.583496308781699,4.110873864173311,1.3862943611198906,-0.4999999999999998,-0.8660254037844388,0,afternoon,1,3,1,0.0,0.0,2.0794415416798357,0.0,Other
11.0,0.0,7,3,7,2023,True,197,56,3,1,5.0,304.0,8,True,True,Productivity,0,1.2,3,0.0,True,0,309.0,5.736572297479192,1.791759469228055,5.720311776607412,5.288267030694535,4.04305126783455,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,1,8,1,0.0,0.7884573603642702,1.3862943611198906,0.0,Productivity
344.0,67.0,7,1,6,2026,True,59,59,3,3,260.0,248.0,7,True,False,Other,0,0.0,0,0.0,False,1,508.0,6.2324480165505225,5.564520407322694,5.517452896464707,4.0943445622221,4.0943445622221,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,0.0,0.0,0.0,0.0,Other
2.0,0.0,14,3,1,2023,False,248,60,1,1,90.0,2471.0,1,False,True,Other,0,0.0,0,0.0,False,0,2561.0,7.848543482456679,4.51085950651685,7.812782818577581,5.517452896464707,4.110873864173311,0.6931471805599453,-0.4999999999999998,-0.8660254037844388,0,afternoon,0,0,1,0.0,0.0,0.0,0.0,Other
110.0,1.0,9,4,5,2023,False,248,38,3,0,77361.0,2203.0,3,False,False,Other,0,0.0,1350,0.0,True,1,79564.0,11.284329576644284,11.256250982947074,7.698029170272805,5.517452896464707,3.6635616461296463,1.3862943611198906,0.7071067811865476,-0.7071067811865475,0,morning,0,0,0,0.0,0.0,7.208600337960199,0.0,Other
247.0,61.0,7,6,3,2023,True,349,28,3,1,5.0,1432.0,9,False,False,Chrome Extensions,0,0.0,0,0.8,True,1,1437.0,7.271008538280992,1.791759469228055,7.267525427828172,5.857933154483459,3.367295829986474,2.302585092994046,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,0.0,0.5877866649021191,Chrome Extensions
89.0,167.0,7,1,7,2026,False,61,57,3,3,5.0,3116.0,6,True,False,Other,0,0.0,0,0.6,True,0,3121.0,8.046229101075378,1.791759469228055,8.044626279767337,4.127134385045092,4.060443010546419,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,0.4700036292457355,Other
128.0,0.0,7,3,1,2023,False,425,59,2,1,1803.0,1167.0,9,True,False,Other,0,0.0,3,188.4,True,1,2970.0,7.9966538754626075,7.4977617006225685,7.0630481633881725,6.054439346269371,4.0943445622221,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.0,1.3862943611198906,5.243861180751978,Other
152.0,52.0,7,2,7,2026,True,494,45,3,1,5.0,2369.0,6,True,False,Productivity,0,0.0,0,2.3,True,1,2374.0,7.772752716468742,1.791759469228055,7.7706452341291765,6.20455776256869,3.828641396489095,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,1.1939224684724346,Productivity
171.0,3.0,7,0,6,2026,False,221,59,3,1,5.0,3986.0,8,True,False,Email,0,0.0,0,0.0,True,1,3991.0,8.292047637431354,1.791759469228055,8.290794347381356,5.402677381872279,4.0943445622221,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,1,8,0,0.0,0.0,0.0,0.0,Other
14.0,1.0,21,0,3,2023,False,225,37,2,1,5.0,543.0,1,True,True,Writing,0,0.2,0,1.8,True,0,548.0,6.3080984415095305,1.791759469228055,6.298949246855942,5.420534999272286,3.6375861597263857,0.6931471805599453,-0.7071067811865477,0.7071067811865474,0,evening,1,1,1,0.0,0.18232155679395465,0.0,1.0296194171811583,Other
148.0,24.0,7,2,6,2026,True,62,35,3,3,5.0,1051.0,6,True,False,Marketing,0,215.5,27,290.3,True,1,1056.0,6.963189985870238,1.791759469228055,6.9584483932976555,4.143134726391533,3.58351893845611,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,5.377590547442544,3.332204510175204,5.674353663965389,Marketing
141.0,18.0,7,3,6,2023,True,205,41,3,1,5.0,1154.0,6,True,False,Design Tools,0,0.0,575,0.0,True,1,1159.0,7.05617528410041,1.791759469228055,7.051855622955894,5.327876168789581,3.7376696182833684,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,6.3561076606958915,0.0,Design Tools
3.0,0.0,18,3,1,2023,False,162,54,4,1,544.0,4295.0,6,True,True,Android,0,0.0,0,0.0,False,0,4839.0,8.484669999710677,6.300785794663244,8.3654396361887,5.093750200806762,4.007333185232471,1.9459101490553132,-1.0,-1.8369701987210297e-16,0,evening,1,6,1,0.0,0.0,0.0,0.0,Android
120.0,9.0,7,4,7,2023,True,203,24,3,2,1530.0,545.0,6,False,False,Other,0,1.5,10,0.1,True,1,2075.0,7.638198244285779,7.333676395657684,6.302618975744905,5.318119993844216,3.2188758248682006,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.9162907318741551,2.3978952727983707,0.09531017980432487,Other
66.0,20.0,7,2,6,2023,True,57,41,3,1,181994.0,3077.0,6,False,False,Writing,0,0.0,26,1.9,True,0,185071.0,12.128500217535183,12.111734493154083,8.032035314398824,4.060443010546419,3.7376696182833684,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,3.295836866004329,1.0647107369924282,Other
20.0,1.0,7,3,7,2023,True,27,52,1,1,5.0,2481.0,4,False,True,Productivity,0,1.7,2,0.0,True,0,2486.0,7.818832443803404,1.791759469228055,7.8168199657645525,3.332204510175204,3.970291913552122,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.9932517730102833,1.0986122886681098,0.0,Productivity
4.0,2.0,8,3,3,2023,False,268,45,2,1,5.0,3306.0,2,False,True,Productivity,0,0.0,14,2.0,True,0,3311.0,8.10530751550515,1.791759469228055,8.103796712981794,5.594711379601839,3.828641396489095,1.0986122886681098,0.8660254037844387,-0.49999999999999983,0,morning,0,0,1,0.0,0.0,2.70805020110221,1.0986122886681098,Productivity
109.0,1.0,7,2,5,2025,False,43,37,3,1,133252.0,1734.0,5,True,False,Marketing,0,0.0,247,0.3,True,1,134986.0,11.812933756487483,11.800004855845948,7.45876269238096,3.784189633918261,3.6375861597263857,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,1,5,0,0.0,0.0,5.5134287461649825,0.26236426446749106,Marketing
77.0,3.0,8,3,1,2023,True,203,27,3,1,203.0,2647.0,9,False,True,Open Source,0,0.0,0,0.0,False,0,2850.0,7.955425088912672,5.318119993844216,7.881559917056899,5.318119993844216,3.332204510175204,2.302585092994046,0.8660254037844387,-0.49999999999999983,0,morning,0,0,1,0.0,0.0,0.0,0.0,Open Source
103.0,11.0,0,1,6,2026,True,214,47,3,1,8.0,486.0,5,False,False,Developer Tools,0,0.0,0,0.0,False,0,494.0,6.20455776256869,2.1972245773362196,6.18826412308259,5.3706380281276624,3.871201010907891,1.791759469228055,0.0,1.0,0,late_night,0,0,0,0.0,0.0,0.0,0.0,Developer Tools
111.0,11.0,13,4,7,2026,True,228,58,3,3,5.0,635.0,2,False,False,API,0,0.0,15,194.8,True,1,640.0,6.46302945692067,1.791759469228055,6.455198563340122,5.43372200355424,4.07753744390572,1.0986122886681098,-0.2588190451025208,-0.9659258262890683,0,afternoon,0,0,0,0.0,0.0,2.772588722239781,5.27709373009641,API
200.0,29.0,7,4,6,2026,True,443,59,3,1,4695.0,6253.0,6,True,False,API,1,272.4,0,0.0,True,1,10948.0,9.301003406873425,8.454466361507933,8.740976538017787,6.095824562432225,4.0943445622221,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.6931471805599453,5.610935924289849,0.0,0.0,API
21.0,7.0,7,5,5,2023,False,250,58,3,1,1108.0,3009.0,3,False,True,Education,0,0.0,0,0.0,False,0,4117.0,8.323122887587735,7.011213987350367,8.009695357742922,5.5254529391317835,4.07753744390572,1.3862943611198906,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,0.0,0.0,Education
143.0,9.0,7,0,7,2026,False,57,53,3,3,5.0,3233.0,6,False,False,Other,0,0.0,18,0.4,True,1,3238.0,8.08301991917133,1.791759469228055,8.081475040137052,4.060443010546419,3.9889840465642745,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.9444389791664403,0.33647223662121295,Other
8.0,0.0,2,6,5,2023,False,134,22,3,1,315.0,538.0,3,False,True,Other,0,0.0,0,0.0,False,0,853.0,6.74993119378857,5.755742213586912,6.289715570908998,4.90527477843843,3.1354942159291497,1.3862943611198906,0.49999999999999994,0.8660254037844387,1,late_night,0,0,1,0.0,0.0,0.0,0.0,Other
123.0,66.0,7,1,5,2026,True,481,51,3,3,1018.0,1585.0,4,True,False,Open Source,0,0.0,0,0.9,True,1,2603.0,7.86480400332846,6.926577033222725,7.368970402194793,6.1779441140506,3.9512437185814275,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,0.0,0.6418538861723948,Open Source
148.0,10.0,7,4,3,2023,False,269,43,3,1,2539.0,4972.0,6,True,False,Education,0,0.8,22,2.7,True,1,7511.0,8.9242570208881,7.8399193600125825,8.511778558714738,5.598421958998375,3.784189633918261,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.5877866649021191,3.1354942159291497,1.308332819650179,Education
140.0,57.0,9,6,6,2026,True,67,58,3,1,5.0,12707.0,8,True,False,Productivity,0,0.0,17,5.5,True,1,12712.0,9.450380370950123,1.791759469228055,9.449986995389407,4.219507705176107,4.07753744390572,2.1972245773362196,0.7071067811865476,-0.7071067811865475,1,morning,1,8,0,0.0,0.0,2.8903717578961645,1.8718021769015913,Productivity
3.0,0.0,2,1,3,2023,False,135,38,2,0,1382.0,2513.0,9,False,False,Other,0,0.0,0,0.0,False,0,3895.0,8.267705664762426,7.232010331664759,7.829630389150193,4.912654885736052,3.6635616461296463,2.302585092994046,0.49999999999999994,0.8660254037844387,0,late_night,0,0,0,0.0,0.0,0.0,0.0,Other
182.0,130.0,7,3,6,2026,True,37,32,3,2,1327.0,1044.0,6,True,False,Design Tools,2,360.4,10,225.7,True,1,2371.0,7.771488760117616,7.191429330036379,6.951772164398911,3.6375861597263857,3.4965075614664802,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,1.0986122886681098,5.889985378158128,2.3978952727983707,5.423627557513483,Design Tools
25.0,0.0,20,3,3,2024,True,288,48,4,1,65545.0,553.0,2,True,True,Marketing,0,0.0,0,3.9,True,0,66098.0,11.098908897132299,11.090507465209402,6.317164686747284,5.666426688112432,3.8918202981106265,1.0986122886681098,-0.8660254037844386,0.5000000000000001,0,evening,1,2,1,0.0,0.0,0.0,1.589235205116581,Marketing
9.0,1.0,7,1,7,2023,False,245,53,3,1,81352.0,3848.0,7,False,True,Chrome Extensions,0,0.0,17,0.0,True,0,85200.0,11.352768449837729,11.306552989656216,8.255568653283746,5.5053315359323625,3.9889840465642745,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,2.8903717578961645,0.0,Chrome Extensions
254.0,137.0,7,1,7,2026,True,49,49,3,3,623.0,3395.0,7,True,False,Other,1,12.0,1,12.0,False,1,4018.0,8.2987883944492,6.436150368369428,8.130353547431238,3.912023005428146,3.912023005428146,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,0.6931471805599453,2.5649493574615367,0.6931471805599453,2.5649493574615367,Other
2.0,0.0,7,4,1,2023,True,244,42,3,1,1803.0,5412.0,3,False,True,Other,0,0.0,281,0.0,True,0,7215.0,8.88405606174246,7.4977617006225685,8.596558746796978,5.501258210544727,3.7612001156935624,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,5.641907070938114,0.0,Other
14.0,0.0,7,3,3,2023,True,234,52,2,0,5.0,1376.0,1,True,True,Android,0,0.0,4,0.0,True,0,1381.0,7.231287004327616,1.791759469228055,7.227662498728654,5.459585514144159,3.970291913552122,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,1,1,1,0.0,0.0,1.6094379124341003,0.0,Android
9.0,3.0,7,6,6,2026,False,35,35,3,3,814.0,1781.0,6,False,True,Other,0,0.0,0,0.0,False,0,2595.0,7.86172707782398,6.703188113240863,7.485491608030754,3.58351893845611,3.58351893845611,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,0.0,0.0,Other
130.0,22.0,7,3,5,2023,False,69,60,3,3,5.0,2909.0,8,False,False,Writing,0,0.0,0,2.2,True,1,2914.0,7.977625098784593,1.791759469228055,7.975908360165538,4.248495242049359,4.110873864173311,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,1.1631508098056809,Other
224.0,6.0,7,0,7,2023,True,116,60,3,1,26017.0,878.0,4,False,False,iOS,0,0.0,15,0.0,True,1,26895.0,10.199732855648397,10.166543885161504,6.778784897685177,4.762173934797756,4.110873864173311,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.772588722239781,0.0,Other
12.0,2.0,7,1,3,2023,True,217,46,1,1,863.0,625.0,7,False,True,Design Tools,0,0.0,1286,0.0,True,0,1488.0,7.305860032684009,6.761572768804055,6.439350371100098,5.384495062789089,3.8501476017100584,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,7.160069207596127,0.0,Design Tools
3.0,0.0,7,6,7,2023,False,243,58,3,1,270.0,2993.0,2,True,True,iOS,0,2.0,25,4.7,True,0,3263.0,8.090708716083997,5.602118820879701,8.004365564979574,5.497168225293202,4.07753744390572,1.0986122886681098,0.9659258262890683,-0.25881904510252063,1,morning,1,2,1,0.0,1.0986122886681098,3.258096538021482,1.7404661748405046,Other
529.0,31.0,7,0,6,2026,True,57,59,3,1,744.0,12551.0,6,True,False,Productivity,1,151.9,3431,195.6,True,1,13295.0,9.49521851709523,6.61338421837956,9.437635294412868,4.060443010546419,4.0943445622221,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.6931471805599453,5.029784112935016,8.140898460607852,5.281171207713066,Productivity
117.0,0.0,10,0,7,2023,False,141,27,3,7,5.0,1999.0,6,False,True,Health & Fitness,0,0.0,0,0.0,True,1,2004.0,7.60339933974067,1.791759469228055,7.600902459542082,4.955827057601261,3.332204510175204,1.9459101490553132,0.49999999999999994,-0.8660254037844387,0,morning,0,0,1,0.0,0.0,0.0,0.0,Health & Fitness
2.0,2.0,11,3,3,2023,True,274,32,1,1,535.0,433.0,3,False,True,Android,0,0.0,7,1.5,True,0,968.0,6.876264611890766,6.284134161070802,6.073044534100405,5.616771097666572,3.4965075614664802,1.3862943611198906,0.258819045102521,-0.9659258262890682,0,morning,0,0,1,0.0,0.0,2.0794415416798357,0.9162907318741551,Android
2.0,0.0,7,1,3,2023,False,237,40,2,0,333.0,3315.0,1,False,False,Marketing,0,0.0,0,0.0,False,0,3648.0,8.202208436436448,5.811140992976701,8.106514516255185,5.472270673671475,3.713572066704308,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Marketing
77.0,8.0,7,1,3,2023,True,239,49,3,1,183.0,313.0,3,True,True,Other,0,0.0,0,0.0,False,0,496.0,6.208590026096629,5.214935757608986,5.749392985908253,5.480638923341991,3.912023005428146,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,1,0.0,0.0,0.0,0.0,Other
82.0,9.0,7,5,5,2023,True,207,53,3,1,341.0,587.0,7,False,True,Other,0,0.0,0,0.0,False,0,928.0,6.834108738813838,5.834810737062605,6.376726947898627,5.337538079701318,3.9889840465642745,2.0794415416798357,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,0.0,0.0,Other
120.0,32.0,7,3,8,2026,True,49,45,3,8,6072.0,183.0,9,False,False,Productivity,0,0.0,6,0.2,True,1,6255.0,8.741296282225147,8.711607995897575,5.214935757608986,3.912023005428146,3.828641396489095,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,1.9459101490553132,0.18232155679395465,Productivity
81.0,4.0,7,4,5,2023,True,247,56,3,1,604.0,292.0,4,False,True,Other,0,0.0,0,0.0,False,0,896.0,6.799055862058796,6.405228458030842,5.680172609017068,5.5134287461649825,4.04305126783455,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
